time,x,y,orientation
1248297734.539,1.9662463,0.8390687,-1.3319
1248297734.564,1.9663801,0.8386897,-1.3352
1248297734.578,1.9665171,0.8379912,-1.3412
1248297734.582,1.9665111,0.8376715,-1.3437
1248297734.587,1.9664846,0.8373728,-1.3459
1248297734.603,1.966475,0.8370864,-1.3479
1248297734.631,1.9665498,0.8365997,-1.3523
1248297734.647,1.9669354,0.8358325,-1.3609
1248297734.665,1.9671364,0.8355242,-1.3642
1248297734.688,1.9676376,0.8347802,-1.3712
1248297734.707,1.9681822,0.8335294,-1.3815
1248297734.724,1.9682649,0.8331622,-1.3847
1248297734.727,1.9683224,0.8328261,-1.3875
1248297734.74,1.968353,0.8325151,-1.39
1248297734.754,1.9683123,0.8319606,-1.3946
1248297734.772,1.9682788,0.8316958,-1.397
1248297734.787,1.9684055,0.8311684,-1.4022
1248297734.807,1.968553,0.8309136,-1.4051
1248297734.834,1.9688973,0.8302961,-1.4112
1248297734.849,1.9693283,0.82901,-1.4188
1248297734.867,1.9694646,0.8280329,-1.4221
1248297734.881,1.969442,0.8275504,-1.4235
1248297734.899,1.9692034,0.8266551,-1.4264
1248297734.912,1.9690681,0.8262661,-1.4283
1248297734.93,1.9690476,0.8255795,-1.4336
1248297734.944,1.9693578,0.8249588,-1.4403
1248297734.961,1.9695613,0.8246581,-1.444
1248297734.984,1.9700208,0.8239924,-1.4512
1248297735.0,1.9704884,0.8231399,-1.457
1248297735.021,1.9706815,0.8222291,-1.4605
1248297735.049,1.9705584,0.8212803,-1.4622
1248297735.052,1.9704679,0.8207723,-1.4628
1248297735.065,1.9703431,0.8197755,-1.4647
1248297735.086,1.9703214,0.8192892,-1.4661
1248297735.115,1.970461,0.81833,-1.47
1248297735.13,1.9710888,0.8168696,-1.4766
1248297735.133,1.9712847,0.816356,-1.4785
1248297735.148,1.9714214,0.8158401,-1.4802
1248297735.163,1.9715016,0.8153232,-1.4815
1248297735.182,1.9715199,0.8143078,-1.4834
1248297735.205,1.9712975,0.8133734,-1.4848
1248297735.221,1.9709393,0.8125317,-1.4869
1248297735.224,1.9708418,0.8121769,-1.4884
1248297735.242,1.9708303,0.8118507,-1.4903
1248297735.253,1.9709224,0.8115529,-1.4928
1248297735.266,1.9711063,0.8112626,-1.4958
1248297735.283,1.9716732,0.8106722,-1.5029
1248297735.305,1.9722903,0.8100382,-1.5103
1248297735.333,1.972736,0.8093516,-1.5169
1248297735.349,1.9728018,0.8082414,-1.5236
1248297735.351,1.9726809,0.8078494,-1.5248
1248297735.366,1.9725242,0.8074361,-1.5256
1248297735.381,1.9723594,0.8070145,-1.5262
1248297735.384,1.9721938,0.8065838,-1.5268
1248297735.399,1.9720575,0.8061599,-1.5277
1248297735.401,1.9719738,0.805732,-1.529
1248297735.422,1.97197,0.8052808,-1.5308
1248297735.439,1.9721741,0.8043095,-1.5353
1248297735.457,1.972329,0.8038062,-1.5381
1248297735.471,1.9726403,0.8028397,-1.5445
1248297735.49,1.9729753,0.801983,-1.5511
1248297735.505,1.9732546,0.8012618,-1.5567
1248297735.525,1.9733252,0.8009689,-1.559
1248297735.55,1.973299,0.8004833,-1.5631
1248297735.553,1.9732476,0.8002434,-1.5648
1248297735.556,1.9732042,0.7999897,-1.5663
1248297735.565,1.9731727,0.799713,-1.5676
1248297735.586,1.9731547,0.7994026,-1.5689
1248297735.588,1.9731525,0.7990478,-1.5701
1248297735.6,1.9731684,0.7986279,-1.5714
1248297735.614,1.9732236,0.7981394,-1.5731
1248297735.622,1.9733223,0.7975971,-1.5751
1248297735.647,1.9735086,0.7963957,-1.5805
1248297735.661,1.973575,0.7951846,-1.5864
1248297735.664,1.9735583,0.7945961,-1.589
1248297735.678,1.973516,0.7940335,-1.5913
1248297735.691,1.9734542,0.7935133,-1.5935
1248297735.708,1.9732904,0.7926413,-1.5972
1248297735.722,1.9732235,0.7922829,-1.5989
1248297735.724,1.9731899,0.7919571,-1.6007
1248297735.741,1.9731997,0.791654,-1.6027
1248297735.756,1.973378,0.7910719,-1.6072
1248297735.783,1.9735287,0.7907778,-1.6095
1248297735.8,1.9739518,0.7896945,-1.6159
1248297735.802,1.9740389,0.7892697,-1.6178
1248297735.82,1.9740818,0.7888467,-1.6196
1248297735.822,1.97407,0.788414,-1.6211
1248297735.849,1.9740001,0.7879777,-1.6223
1248297735.851,1.9738865,0.7875445,-1.6233
1248297735.856,1.9737471,0.7871222,-1.6242
1248297735.87,1.973585,0.7867278,-1.6252
1248297735.873,1.9734116,0.786348,-1.6265
1248297735.887,1.9724975,0.7855462,-1.6271
1248297735.913,1.9723964,0.7851461,-1.6291
1248297735.918,1.9723496,0.7842511,-1.634
1248297735.937,1.9724294,0.7837436,-1.6367
1248297735.956,1.9726683,0.7826875,-1.6415
1248297735.975,1.9728139,0.7816654,-1.6456
1248297735.99,1.9727583,0.780678,-1.6494
1248297735.996,1.9726704,0.7802165,-1.6508
1248297736.011,1.9725456,0.7797881,-1.652
1248297736.013,1.972387,0.7793872,-1.653
1248297736.036,1.972193,0.7790011,-1.6539
1248297736.038,1.9719935,0.7786313,-1.6549
1248297736.051,1.9718345,0.7782658,-1.6561
1248297736.053,1.9717569,0.7778772,-1.6575
1248297736.07,1.9717594,0.7774547,-1.6592
1248297736.072,1.9718216,0.7770187,-1.6612
1248297736.084,1.971909,0.7765842,-1.6634
1248297736.106,1.9719984,0.7761578,-1.6658
1248297736.136,1.9721313,0.7753567,-1.6708
1248297736.162,1.9719785,0.7743252,-1.6772
1248297736.188,1.9715445,0.7732802,-1.6837
1248297736.206,1.9714003,0.7725233,-1.6879
1248297736.226,1.9713815,0.7717616,-1.6922
1248297736.239,1.9714434,0.7713939,-1.6945
1248297736.26,1.9723781,0.770298,-1.7015
1248297736.262,1.9725061,0.7698585,-1.7021
1248297736.284,1.9725825,0.7693636,-1.7024
1248297736.301,1.9725377,0.7682,-1.7024
1248297736.322,1.9723014,0.7667801,-1.7013
1248297736.349,1.9719346,0.7652378,-1.6993
1248297736.366,1.9710128,0.7630989,-1.6949
1248297736.385,1.9707037,0.7624841,-1.6932
1248297736.388,1.9704477,0.7619376,-1.6916
1248297736.408,1.9702518,0.7614684,-1.6903
1248297736.411,1.9701176,0.7610691,-1.6896
1248297736.415,1.9700578,0.7607162,-1.6897
1248297736.427,1.9700778,0.7603922,-1.6903
1248297736.445,1.9701966,0.760092,-1.6915
1248297736.447,1.9703809,0.7598094,-1.6929
1248297736.46,1.970581,0.7595357,-1.6944
1248297736.463,1.9707549,0.7592679,-1.6961
1248297736.477,1.9708772,0.7589651,-1.6978
1248297736.49,1.9709411,0.7585981,-1.6993
1248297736.508,1.9709442,0.7575975,-1.701
1248297736.534,1.9708577,0.7569831,-1.7012
1248297736.55,1.9703063,0.7548531,-1.6997
1248297736.557,1.9701461,0.7540822,-1.6988
1248297736.57,1.9700055,0.7532915,-1.698
1248297736.584,1.9696788,0.751741,-1.6964
1248297736.607,1.9694986,0.7510334,-1.6956
1248297736.633,1.9691399,0.749838,-1.6942
1248297736.656,1.9689224,0.7485889,-1.6939
1248297736.658,1.9689271,0.7482894,-1.6942
1248297736.673,1.968955,0.7480106,-1.6946
1248297736.675,1.9690119,0.7477234,-1.6951
1248297736.693,1.9690905,0.7473927,-1.6957
1248297736.695,1.9691671,0.746985,-1.6962
1248297736.708,1.9691924,0.7465007,-1.6965
1248297736.726,1.9691648,0.7459522,-1.6968
1248297736.741,1.9690026,0.7446862,-1.6973
1248297736.76,1.9688197,0.7432866,-1.6981
1248297736.775,1.9687054,0.7420007,-1.6987
1248297736.8,1.9686514,0.7414268,-1.6987
1248297736.803,1.9685714,0.7408913,-1.6984
1248297736.818,1.9682861,0.7399342,-1.697
1248297736.834,1.9680993,0.7394988,-1.6962
1248297736.837,1.9679115,0.7390882,-1.6953
1248297736.85,1.9677425,0.7386964,-1.6946
1248297736.852,1.9676104,0.7383138,-1.694
1248297736.867,1.9675423,0.7379193,-1.6937
1248297736.881,1.9675537,0.7375131,-1.6937
1248297736.886,1.9676332,0.7371003,-1.694
1248297736.901,1.9677515,0.7366813,-1.6947
1248297736.923,1.9680002,0.7357187,-1.6966
1248297736.94,1.9680204,0.7345529,-1.6987
1248297736.943,1.9679233,0.7339423,-1.6996
1248297736.96,1.9677653,0.7333087,-1.7002
1248297736.975,1.9674271,0.7320333,-1.7005
1248297736.992,1.9672726,0.7314244,-1.7002
1248297737.007,1.9670711,0.7302705,-1.6987
1248297737.026,1.9670145,0.7297095,-1.6974
1248297737.052,1.966876,0.728659,-1.6946
1248297737.055,1.9667834,0.7281945,-1.6935
1248297737.057,1.9666648,0.7277569,-1.6927
1248297737.069,1.9665575,0.727338,-1.6923
1248297737.071,1.966475,0.7269403,-1.6923
1248297737.091,1.9664195,0.7265775,-1.6927
1248297737.093,1.9663933,0.7262451,-1.6932
1248297737.115,1.9664269,0.7259299,-1.694
1248297737.118,1.9664999,0.7256062,-1.6948
1248297737.129,1.9665853,0.7252566,-1.6956
1248297737.132,1.9666498,0.724858,-1.6961
1248297737.145,1.9666726,0.7243858,-1.6967
1248297737.159,1.966645,0.7238336,-1.6972
1248297737.163,1.9665873,0.723206,-1.6979
1248297737.183,1.9665054,0.7225094,-1.6986
1248297737.205,1.9663007,0.720987,-1.6995
1248297737.221,1.9660743,0.7193986,-1.699
1248297737.24,1.9658267,0.717915,-1.6974
1248297737.268,1.9654639,0.7166691,-1.6953
1248297737.275,1.9650912,0.7157136,-1.6936
1248297737.287,1.9649268,0.7153293,-1.693
1248297737.305,1.9648198,0.7149984,-1.6927
1248297737.307,1.9647635,0.7147038,-1.6928
1248297737.329,1.9647757,0.714423,-1.6931
1248297737.332,1.9648666,0.7141221,-1.6936
1248297737.334,1.9650205,0.713773,-1.6943
1248297737.346,1.9651968,0.7133768,-1.695
1248297737.368,1.9653317,0.7129614,-1.6958
1248297737.37,1.9653791,0.7125378,-1.6966
1248297737.389,1.9653472,0.7120864,-1.6973
1248297737.395,1.9651987,0.7110487,-1.6983
1248297737.411,1.9651065,0.7104833,-1.6986
1248297737.414,1.9649742,0.7099238,-1.6986
1248297737.427,1.964819,0.709384,-1.6984
1248297737.441,1.9646719,0.708853,-1.6981
1248297737.46,1.964507,0.7078132,-1.6972
1248297737.485,1.9644135,0.7068896,-1.6962
1248297737.488,1.9643323,0.7064828,-1.6957
1248297737.502,1.9642164,0.7060944,-1.6953
1248297737.504,1.9640831,0.7057133,-1.6949
1248297737.523,1.963933,0.705341,-1.6944
1248297737.525,1.9638055,0.7049862,-1.694
1248297737.552,1.9637076,0.7046418,-1.6935
1248297737.555,1.9636536,0.704297,-1.6932
1248297737.557,1.9636408,0.7039429,-1.6931
1248297737.568,1.9636658,0.7035641,-1.6932
1248297737.591,1.9637225,0.7031599,-1.6937
1248297737.593,1.9637955,0.7027364,-1.6944
1248297737.596,1.9638592,0.7023029,-1.6952
1248297737.616,1.9639011,0.7018493,-1.6962
1248297737.639,1.9638681,0.7009304,-1.6978
1248297737.646,1.9637811,0.6999651,-1.6988
1248297737.661,1.9637323,0.699495,-1.6989
1248297737.664,1.9636592,0.6990416,-1.6987
1248297737.679,1.9635663,0.698604,-1.6984
1248297737.684,1.9634663,0.6981787,-1.6981
1248297737.694,1.9633763,0.69775,-1.6978
1248297737.71,1.9633075,0.6973047,-1.6976
1248297737.725,1.9632231,0.6963462,-1.6977
1248297737.743,1.9631676,0.6958421,-1.6978
1248297737.746,1.9630642,0.6953415,-1.6976
1248297737.77,1.9629191,0.6948565,-1.6972
1248297737.784,1.9625,0.6934909,-1.6947
1248297737.8,1.962375,0.6930876,-1.6939
1248297737.802,1.9622534,0.6927116,-1.6932
1248297737.822,1.9621608,0.692353,-1.6929
1248297737.824,1.9621286,0.6919948,-1.6928
1248297737.844,1.9621571,0.6916267,-1.6929
1248297737.846,1.9622207,0.6912588,-1.6932
1248297737.859,1.9622908,0.6909,-1.6936
1248297737.861,1.9623477,0.6905521,-1.6942
1248297737.881,1.9623875,0.6902075,-1.6947
1248297737.884,1.9624147,0.6898593,-1.6952
1248297737.897,1.9624229,0.6895089,-1.6957
1248297737.912,1.9624077,0.6891499,-1.696
1248297737.914,1.9623446,0.6887615,-1.6964
1248297737.926,1.9622657,0.6883328,-1.6968
1248297737.943,1.9621916,0.6878584,-1.6972
1248297737.958,1.9620809,0.6867932,-1.6977
1248297737.975,1.9620334,0.6862072,-1.6976
1248297738.003,1.9619067,0.6850129,-1.6971
1248297738.021,1.9615871,0.6834881,-1.6956
1248297738.023,1.9614757,0.6831007,-1.6951
1248297738.039,1.9613666,0.6827675,-1.6947
1248297738.041,1.9612584,0.6824777,-1.6945
1248297738.062,1.9611473,0.6822172,-1.6943
1248297738.065,1.9610361,0.6819688,-1.6942
1248297738.078,1.9609387,0.6817111,-1.6943
1248297738.1,1.9608839,0.681415,-1.6945
1248297738.102,1.9608964,0.6810521,-1.695
1248297738.104,1.960965,0.6806166,-1.6957
1248297738.124,1.961052,0.6801342,-1.6965
1248297738.142,1.9611624,0.6791476,-1.6976
1248297738.162,1.9612005,0.6781061,-1.6976
1248297738.165,1.9611948,0.6775574,-1.6972
1248297738.178,1.9611356,0.67703,-1.6966
1248297738.193,1.9610085,0.6765269,-1.696
1248297738.208,1.9607067,0.6755204,-1.6949
1248297738.227,1.9605976,0.6749936,-1.6945
1248297738.234,1.9604163,0.6739564,-1.6938
1248297738.258,1.9603306,0.6734691,-1.6937
1248297738.261,1.9602704,0.6729987,-1.6937
1248297738.265,1.9602455,0.6725324,-1.6939
1248297738.287,1.9602386,0.6720677,-1.6941
1248297738.302,1.9601521,0.671159,-1.6944
1248297738.305,1.9600321,0.6707287,-1.6945
1248297738.322,1.9598789,0.6703141,-1.6945
1248297738.325,1.9597279,0.6699031,-1.6946
1248297738.343,1.9596179,0.6694852,-1.6946
1248297738.345,1.9595684,0.6690626,-1.6945
1248297738.359,1.9595638,0.6686506,-1.6943
1248297738.361,1.9595827,0.6682565,-1.6941
1248297738.381,1.9596172,0.6678708,-1.6939
1248297738.383,1.9596687,0.6674832,-1.6938
1248297738.395,1.9597373,0.667092,-1.6937
1248297738.411,1.9597966,0.6667045,-1.6935
1248297738.414,1.9598179,0.6663297,-1.6934
1248297738.425,1.9597876,0.6659705,-1.6933
1248297738.445,1.9597009,0.665602,-1.6936
1248297738.448,1.9595866,0.665223,-1.6939
1248297738.471,1.9594681,0.6648238,-1.6941
1248297738.473,1.9593683,0.6643911,-1.6942
1248297738.486,1.9592756,0.6634275,-1.694
1248297738.508,1.9592642,0.6629282,-1.6938
1248297738.514,1.9591538,0.661945,-1.6931
1248297738.538,1.9591031,0.6614587,-1.6928
1248297738.545,1.9589763,0.660481,-1.6926
1248297738.568,1.9588654,0.6600221,-1.6925
1248297738.57,1.9587071,0.6596013,-1.6925
1248297738.583,1.9585361,0.6592136,-1.6924
1248297738.585,1.9584004,0.6588338,-1.6923
1248297738.602,1.9583225,0.6584449,-1.6922
1248297738.604,1.9582862,0.6580387,-1.6921
1248297738.616,1.9582674,0.6576199,-1.692
1248297738.63,1.9582531,0.6571898,-1.6921
1248297738.642,1.9582473,0.6567427,-1.6923
1248297738.661,1.9582864,0.6557805,-1.6932
1248297738.675,1.9583046,0.6553021,-1.694
1248297738.677,1.9583066,0.6548646,-1.6948
1248297738.693,1.9582891,0.6544733,-1.6957
1248297738.706,1.9582587,0.6541122,-1.6962
1248297738.708,1.9582362,0.6537685,-1.6964
1248297738.729,1.958227,0.6534274,-1.6963
1248297738.732,1.9582144,0.653082,-1.6959
1248297738.734,1.9581689,0.6527314,-1.6956
1248297738.756,1.9580747,0.6523675,-1.6952
1248297738.758,1.9579453,0.6519536,-1.695
1248297738.77,1.9578214,0.6514718,-1.6949
1248297738.788,1.9576511,0.650356,-1.6948
1248297738.802,1.9575736,0.6497759,-1.6946
1248297738.818,1.9573901,0.648712,-1.6934
1248297738.835,1.9572933,0.6482549,-1.6924
1248297738.837,1.957192,0.6478411,-1.6914
1248297738.849,1.9570956,0.6474554,-1.6907
1248297738.865,1.9570112,0.6470759,-1.6902
1248297738.867,1.9569383,0.6466861,-1.6901
1248297738.879,1.9568757,0.6462717,-1.6903
1248297738.881,1.9568138,0.6458357,-1.6907
1248297738.897,1.9567678,0.6453818,-1.6912
1248297738.91,1.9567597,0.6449217,-1.6918
1248297738.927,1.9568469,0.6440449,-1.6931
1248297738.943,1.956909,0.6436626,-1.6937
1248297738.945,1.9569491,0.6433192,-1.6944
1248297738.962,1.9569598,0.6430093,-1.6949
1248297738.964,1.9569557,0.6426875,-1.6954
1248297738.989,1.9569166,0.6423311,-1.6957
1248297738.994,1.956839,0.6419317,-1.6958
1248297739.009,1.9565835,0.6409703,-1.6959
1248297739.012,1.9564312,0.6404201,-1.6956
1248297739.025,1.9563049,0.6398323,-1.6953
1248297739.052,1.9562364,0.6392117,-1.6947
1248297739.058,1.9562128,0.6385593,-1.6941
1248297739.064,1.9561947,0.6378901,-1.6934
1248297739.073,1.9561441,0.6372428,-1.6925
1248297739.086,1.9560309,0.6366504,-1.6916
1248297739.098,1.9558729,0.6361192,-1.6908
1248297739.109,1.9557089,0.6356423,-1.6902
1248297739.111,1.9555257,0.6352048,-1.6897
1248297739.116,1.9553738,0.6348124,-1.6894
1248297739.133,1.9552554,0.6344598,-1.6895
1248297739.135,1.9551909,0.6341393,-1.6898
1248297739.149,1.9551554,0.6338194,-1.6903
1248297739.151,1.9551666,0.6334796,-1.6908
1248297739.172,1.9552166,0.6331108,-1.6913
1248297739.174,1.9552804,0.6327243,-1.6916
1248297739.186,1.9553234,0.6323173,-1.6919
1248297739.208,1.9553642,0.631892,-1.6923
1248297739.21,1.9554044,0.6314522,-1.6929
1248297739.215,1.9554214,0.630995,-1.6932
1248297739.229,1.955385,0.6305103,-1.6931
1248297739.243,1.955334,0.630026,-1.6929
1248297739.272,1.9551041,0.629103,-1.6927
1248297739.286,1.9547381,0.6276294,-1.6934
1248297739.305,1.9547741,0.6270855,-1.6939
1248297739.329,1.954775,0.6259795,-1.694
1248297739.335,1.9546602,0.6249117,-1.6934
1248297739.348,1.9545836,0.6244007,-1.693
1248297739.367,1.9544921,0.6239263,-1.6927
1248297739.369,1.9543701,0.6234968,-1.6925
1248297739.381,1.954226,0.623115,-1.6922
1248297739.383,1.9540947,0.6227827,-1.692
1248297739.398,1.9539998,0.6224752,-1.6919
1248297739.411,1.9539684,0.622177,-1.6918
1248297739.413,1.9540074,0.6218676,-1.6917
1248297739.428,1.954098,0.6215315,-1.6919
1248297739.444,1.9542024,0.6211678,-1.6922
1248297739.446,1.9542783,0.6207879,-1.6925
1248297739.464,1.9543064,0.6203981,-1.6928
1248297739.466,1.9542997,0.6199942,-1.6929
1248297739.491,1.9542651,0.6195696,-1.6931
1248297739.506,1.9538443,0.618145,-1.6939
1248297739.528,1.9536522,0.6176542,-1.6943
1248297739.534,1.9533928,0.6166588,-1.6947
1248297739.557,1.9533633,0.6161485,-1.6947
1248297739.564,1.9533974,0.6151264,-1.6942
1248297739.588,1.9533964,0.6146535,-1.6939
1248297739.609,1.9532806,0.6137076,-1.6932
1248297739.627,1.9529873,0.6123104,-1.6915
1248297739.646,1.9528681,0.6119022,-1.6909
1248297739.648,1.9527504,0.6115189,-1.6902
1248297739.661,1.9526695,0.6111358,-1.6897
1248297739.663,1.9526499,0.610744,-1.6896
1248297739.681,1.9526895,0.6103501,-1.6899
1248297739.683,1.9527621,0.6099665,-1.6905
1248297739.707,1.9528353,0.6095974,-1.6912
1248297739.709,1.9528879,0.6092355,-1.6919
1248297739.723,1.952914,0.6088856,-1.6925
1248297739.725,1.9529186,0.6085482,-1.6929
1248297739.743,1.9528887,0.6082275,-1.6931
1248297739.745,1.9528179,0.6079238,-1.6931
1248297739.77,1.9527066,0.6076276,-1.693
1248297739.772,1.9525809,0.6073225,-1.693
1248297739.775,1.9524715,0.6069938,-1.6932
1248297739.786,1.9524048,0.6066255,-1.6935
1248297739.806,1.952388,0.6062138,-1.694
1248297739.819,1.9524794,0.6052603,-1.6946
1248297739.835,1.9525688,0.604161,-1.695
1248297739.849,1.9525336,0.6035547,-1.6949
1248297739.864,1.9522865,0.6023192,-1.6936
1248297739.882,1.9520951,0.6017285,-1.6927
1248297739.897,1.951628,0.6006525,-1.6908
1248297739.912,1.9514306,0.6001801,-1.6901
1248297739.914,1.9512955,0.5997559,-1.6897
1248297739.927,1.9512257,0.5993799,-1.6896
1248297739.946,1.9512127,0.5990563,-1.6898
1248297739.948,1.9512491,0.5987776,-1.6903
1248297739.974,1.9513209,0.5985158,-1.691
1248297739.976,1.951414,0.5982447,-1.6919
1248297739.978,1.9515143,0.5979502,-1.6928
1248297739.99,1.9516008,0.5976258,-1.6936
1248297739.993,1.9516568,0.5972721,-1.6944
1248297740.011,1.9516355,0.5968859,-1.6948
1248297740.013,1.9515793,0.5964585,-1.6951
1248297740.036,1.9514941,0.5959837,-1.6952
1248297740.041,1.9513944,0.5954683,-1.6952
1248297740.05,1.9512955,0.5949153,-1.6951
1248297740.058,1.9512067,0.5943327,-1.6948
1248297740.069,1.9511319,0.5937439,-1.6945
1248297740.082,1.9510687,0.5931754,-1.6943
1248297740.099,1.9509039,0.5921181,-1.6942
1248297740.111,1.9508368,0.5916373,-1.6941
1248297740.13,1.9507979,0.5907575,-1.6939
1248297740.132,1.9507664,0.5903586,-1.6936
1248297740.144,1.9506452,0.5899832,-1.6929
1248297740.164,1.9504566,0.5896295,-1.6921
1248297740.166,1.9502563,0.5892898,-1.6915
1248297740.192,1.9500871,0.5889554,-1.6911
1248297740.194,1.9499749,0.5886067,-1.6911
1248297740.196,1.9498904,0.588232,-1.6912
1248297740.207,1.9498306,0.5878409,-1.6913
1248297740.226,1.9498308,0.5874398,-1.6915
1248297740.228,1.949884,0.58703,-1.6918
1248297740.254,1.9499411,0.5866142,-1.6918
1248297740.256,1.9499872,0.5861999,-1.6917
1248297740.258,1.950003,0.5858022,-1.6915
1248297740.27,1.9499714,0.5854338,-1.6913
1248297740.272,1.9498993,0.5850959,-1.6913
1248297740.288,1.9498163,0.5847686,-1.6915
1248297740.302,1.9497871,0.5844353,-1.6921
1248297740.304,1.9498117,0.584088,-1.693
1248297740.321,1.949839,0.5837199,-1.6938
1248297740.323,1.9498472,0.5833256,-1.6945
1248297740.345,1.9498227,0.582894,-1.6948
1248297740.361,1.9498041,0.5818954,-1.6953
1248297740.364,1.949807,0.5813373,-1.6954
1248297740.381,1.9497842,0.5807498,-1.6955
1248297740.396,1.9496116,0.5795512,-1.6955
1248297740.413,1.9494506,0.5790075,-1.6951
1248297740.421,1.9492581,0.5785257,-1.6946
1248297740.428,1.9490633,0.5780993,-1.6938
1248297740.448,1.9488856,0.5777129,-1.6928
1248297740.457,1.9487019,0.5773591,-1.6916
1248297740.475,1.9485333,0.5770344,-1.6903
1248297740.477,1.9484265,0.5767337,-1.6892
1248297740.488,1.9483943,0.5764433,-1.6886
1248297740.492,1.9484436,0.576146,-1.6886
1248297740.503,1.9485449,0.5758329,-1.6892
1248297740.512,1.9486697,0.5755041,-1.6902
1248297740.514,1.9487842,0.575153,-1.6915
1248297740.537,1.9488634,0.5747851,-1.6929
1248297740.54,1.9488643,0.5744023,-1.6943
1248297740.549,1.9488396,0.5740112,-1.6954
1248297740.552,1.9488017,0.5736079,-1.6962
1248297740.567,1.9487161,0.5731826,-1.6963
1248297740.582,1.9485869,0.5727345,-1.6958
1248297740.601,1.9482645,0.5718243,-1.6942
1248297740.615,1.9480016,0.5708011,-1.6931
1248297740.631,1.9479614,0.5702199,-1.6929
1248297740.645,1.9479272,0.569034,-1.6923
1248297740.665,1.9478812,0.5684833,-1.6917
1248297740.69,1.9476939,0.5674472,-1.6898
1248297740.693,1.9475675,0.5669486,-1.6887
1248297740.706,1.9472398,0.5660352,-1.6869
1248297740.726,1.9470547,0.5656264,-1.6865
1248297740.729,1.9468999,0.5652409,-1.6865
1248297740.741,1.946771,0.5648709,-1.6868
1248297740.743,1.9467224,0.5645157,-1.6875
1248297740.762,1.9467339,0.5641723,-1.6884
